YEAR,FEMALE % X ,MALE CANDIDATES,MALE % DIV1 ,MALE % DIV2,MALE % DIV3,MALE % DIV4 ,MALE % DIV7,MALE % DIV9,MALE % X
2014,0.0,24,4.2,4.2,16.7,58.3,0.0,12.5,4.2
2014,0.0,26,7.7,19.2,34.6,34.6,0.0,0.0,3.8
2014,0.0,29,3.4,0.0,24.1,65.5,0.0,3.4,3.4
2014,1.4,65,6.2,16.9,27.7,47.7,0.0,1.5,0.0
2014,2.4,27,3.7,18.5,29.6,37.0,0.0,3.7,7.4
2014,1.4,66,4.5,30.3,21.2,42.4,0.0,0.0,1.5
2014,0.0,39,5.1,15.4,30.8,48.7,0.0,0.0,0.0
2014,0.0,33,6.1,15.2,12.1,63.6,0.0,0.0,3.0
2014,2.6,95,5.3,11.6,16.8,58.9,0.0,6.3,1.1
2014,4.3,57,5.3,19.3,15.8,56.1,0.0,1.8,1.8
2014,1.1,114,5.3,17.5,36.0,36.8,0.0,3.5,0.9
2014,0.0,32,3.1,25.0,15.6,56.3,0.0,0.0,0.0
2014,0.0,37,5.4,10.8,18.9,62.2,0.0,0.0,2.7
2014,0.0,26,7.7,7.7,42.3,34.6,7.7,0.0,0.0
2014,3.1,37,5.4,8.1,8.1,56.8,0.0,18.9,2.7
2014,0.0,36,5.6,13.9,11.1,61.1,0.0,2.8,5.6
2014,1.1,153,4.6,26.8,41.2,27.5,0.0,0.0,0.0
2014,0.0,68,4.4,5.9,20.6,64.7,0.0,2.9,1.5
2014,1.1,118,5.1,5.1,13.6,64.4,0.0,11.9,0.0
2014,0.0,32,3.1,12.5,12.5,65.6,3.1,3.1,0.0
2014,0.0,17,0.0,11.8,29.4,52.9,0.0,5.9,0.0
2014,3.1,75,4.0,16.0,29.3,36.0,4.0,8.0,2.7
2014,1.3,100,5.0,11.0,19.0,63.0,0.0,2.0,0.0
2014,0.0,17,5.9,11.8,23.5,41.2,0.0,17.6,0.0
2014,1.9,51,0.0,25.5,51.0,23.5,0.0,0.0,0.0
2014,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,23,4.3,0.0,26.1,60.9,0.0,0.0,8.7
2014,3.9,89,4.5,13.5,29.2,44.9,0.0,6.7,1.1
2014,3.0,110,5.5,12.7,27.3,50.9,0.9,2.7,0.0
2014,1.1,82,4.9,14.6,13.4,53.7,2.4,11.0,0.0
2014,0.0,52,3.8,15.4,38.5,36.5,0.0,3.8,1.9
2014,3.3,76,2.6,22.4,30.3,44.7,0.0,0.0,0.0
2014,2.0,55,5.5,9.1,45.5,40.0,0.0,0.0,0.0
2014,0.0,155,4.5,17.4,36.8,40.0,0.0,0.0,1.3
2014,3.6,43,2.3,11.6,18.6,62.8,2.3,2.3,0.0
2014,0.0,33,6.1,15.2,18.2,48.5,0.0,3.0,9.1
2014,2.1,24,8.3,25.0,16.7,29.2,0.0,16.7,4.2
2014,0.0,35,5.7,25.7,25.7,40.0,0.0,2.9,0.0
2014,0.0,42,2.4,21.4,26.2,45.2,0.0,4.8,0.0
2014,0.0,63,6.3,12.7,14.3,58.7,0.0,6.3,1.6
2014,0.0,51,3.9,25.5,43.1,21.6,0.0,0.0,5.9
2014,0.0,34,2.9,23.5,32.4,35.3,2.9,2.9,0.0
2014,0.0,67,4.5,44.8,34.3,16.4,0.0,0.0,0.0
2014,0.0,112,4.5,9.8,33.9,45.5,0.0,5.4,0.9
2014,0.0,94,3.2,6.4,21.3,63.8,0.0,4.3,1.1
2014,0.0,22,4.5,9.1,31.8,50.0,0.0,4.5,0.0
2014,0.0,28,3.6,25.0,32.1,39.3,0.0,0.0,0.0
2014,5.5,53,3.8,9.4,18.9,64.2,0.0,3.8,0.0
2014,4.7,44,4.5,13.6,34.1,45.5,0.0,0.0,2.3
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,172,4.1,16.3,25.0,47.7,1.7,5.2,0.0
2014,1.4,74,5.4,6.8,21.6,56.8,0.0,8.1,1.4
2014,1.9,91,4.4,4.4,24.2,49.5,1.1,14.3,2.2
2014,0.0,150,4.7,14.7,28.7,42.7,0.0,9.3,0.0
2014,5.6,55,3.6,20.0,32.7,41.8,0.0,1.8,0.0
2014,0.0,46,2.2,6.5,37.0,54.3,0.0,0.0,0.0
2014,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,78,3.8,24.4,33.3,35.9,0.0,1.3,1.3
2014,0.0,37,5.4,5.4,24.3,64.9,0.0,0.0,0.0
2014,0.0,40,5.0,12.5,25.0,55.0,0.0,2.5,0.0
2014,2.8,38,2.6,15.8,18.4,50.0,2.6,10.5,0.0
2014,2.0,260,4.2,19.2,35.4,38.1,0.4,2.7,0.0
2014,0.0,28,3.6,21.4,35.7,39.3,0.0,0.0,0.0
2014,0.0,49,4.1,6.1,10.2,73.5,0.0,6.1,0.0
2014,0.0,38,5.3,5.3,21.1,63.2,0.0,5.3,0.0
2014,3.7,113,3.5,15.0,24.8,45.1,0.0,8.0,3.5
2014,0.0,36,2.8,25.0,25.0,44.4,0.0,0.0,2.8
2014,0.0,156,3.8,21.8,30.1,40.4,0.0,3.8,0.0
2014,0.0,57,5.3,7.0,19.3,59.6,1.8,7.0,0.0
2014,5.7,59,1.7,25.4,20.3,45.8,1.7,1.7,3.4
2014,2.1,27,7.4,14.8,25.9,37.0,7.4,0.0,7.4
2014,0.0,29,6.9,13.8,24.1,51.7,0.0,3.4,0.0
2014,0.0,41,2.4,24.4,26.8,46.3,0.0,0.0,0.0
2014,0.9,117,5.1,6.0,27.4,58.1,0.0,3.4,0.0
2014,0.0,50,6.0,18.0,30.0,46.0,0.0,0.0,0.0
2014,0.0,17,0.0,5.9,23.5,64.7,5.9,0.0,0.0
2014,0.0,16,0.0,12.5,43.8,43.8,0.0,0.0,0.0
2014,3.7,11,9.1,27.3,18.2,27.3,0.0,18.2,0.0
2014,0.0,22,4.5,0.0,9.1,77.3,0.0,4.5,4.5
2014,2.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2.4,35,2.9,25.7,25.7,40.0,0.0,0.0,5.7
2014,0.0,70,2.9,12.9,11.4,65.7,0.0,2.9,4.3
2014,1.9,60,3.3,21.7,25.0,45.0,0.0,5.0,0.0
2014,0.0,128,3.9,20.3,35.9,36.7,0.0,3.1,0.0
2014,2.0,66,3.0,12.1,25.8,53.0,0.0,6.1,0.0
2014,3.6,49,4.1,0.0,8.2,79.6,0.0,8.2,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,35,2.9,25.7,34.3,37.1,0.0,0.0,0.0
2014,0.0,64,3.1,9.4,18.8,59.4,0.0,7.8,1.6
2014,2.4,75,4.0,10.7,16.0,57.3,0.0,10.7,1.3
2014,3.2,53,3.8,17.0,35.8,41.5,0.0,1.9,0.0
2014,1.6,204,4.9,4.9,17.2,56.4,1.0,14.7,1.0
2014,1.1,171,4.7,7.0,19.9,59.1,1.2,7.0,1.2
2014,0.0,42,2.4,19.0,9.5,69.0,0.0,0.0,0.0
2014,0.0,50,2.0,14.0,36.0,44.0,0.0,4.0,0.0
2014,0.0,103,3.9,28.2,32.0,35.9,0.0,0.0,0.0
2014,4.5,73,4.1,1.4,19.2,68.5,0.0,4.1,2.7
2014,5.6,60,3.3,16.7,33.3,46.7,0.0,0.0,0.0
2014,2.7,41,4.9,9.8,17.1,63.4,0.0,2.4,2.4
2014,1.8,61,3.3,16.4,23.0,55.7,0.0,0.0,1.6
2014,1.7,59,3.4,5.1,30.5,50.8,0.0,10.2,0.0
2014,2.2,73,4.1,20.5,24.7,50.7,0.0,0.0,0.0
2014,0.0,47,4.3,21.3,25.5,42.6,2.1,4.3,0.0
2014,0.0,52,3.8,26.9,30.8,34.6,0.0,1.9,1.9
2014,1.6,55,3.6,10.9,27.3,47.3,0.0,5.5,5.5
2014,0.0,97,3.1,14.4,32.0,45.4,1.0,4.1,0.0
2014,0.0,81,3.7,34.6,34.6,25.9,0.0,0.0,1.2
2014,8.3,16,0.0,0.0,18.8,68.8,0.0,12.5,0.0
2014,0.0,55,5.5,18.2,29.1,43.6,0.0,1.8,1.8
2014,0.6,161,3.1,19.9,29.8,42.2,0.6,1.2,3.1
2014,0.0,18,5.6,27.8,11.1,55.6,0.0,0.0,0.0
2014,7.1,12,8.3,16.7,33.3,41.7,0.0,0.0,0.0
2014,1.4,46,4.3,17.4,10.9,58.7,0.0,8.7,0.0
2014,0.0,15,6.7,13.3,46.7,20.0,0.0,13.3,0.0
2014,1.7,142,3.5,15.5,36.6,42.3,0.0,2.1,0.0
2014,2.6,42,4.8,16.7,26.2,45.2,0.0,0.0,7.1
2014,0.9,90,4.4,16.7,32.2,46.7,0.0,0.0,0.0
2014,0.0,62,4.8,4.8,25.8,61.3,1.6,0.0,1.6
2014,1.9,69,2.9,21.7,33.3,40.6,0.0,0.0,1.4
2014,3.1,49,2.0,22.4,16.3,46.9,0.0,12.2,0.0
2014,2.4,40,2.5,15.0,15.0,60.0,2.5,5.0,0.0
2014,0.0,43,4.7,20.9,23.3,51.2,0.0,0.0,0.0
2014,1.8,66,3.0,25.8,27.3,42.4,0.0,1.5,0.0
2014,0.0,67,3.0,20.9,17.9,49.3,0.0,7.5,1.5
2014,4.5,19,0.0,15.8,36.8,47.4,0.0,0.0,0.0
2014,1.1,114,4.4,9.6,20.2,50.0,2.6,12.3,0.9
2014,1.9,28,3.6,14.3,21.4,60.7,0.0,0.0,0.0
2014,0.0,45,4.4,11.1,22.2,53.3,0.0,0.0,8.9
2014,0.0,18,0.0,11.1,33.3,55.6,0.0,0.0,0.0
2014,11.1,23,0.0,26.1,26.1,39.1,8.7,0.0,0.0
2014,9.5,20,5.0,10.0,25.0,60.0,0.0,0.0,0.0
2014,0.0,15,6.7,33.3,46.7,13.3,0.0,0.0,0.0
2014,0.0,44,4.5,6.8,13.6,75.0,0.0,0.0,0.0
2014,3.2,51,3.9,3.9,17.6,64.7,0.0,9.8,0.0
2014,0.0,24,4.2,12.5,20.8,58.3,0.0,4.2,0.0
2014,1.8,68,4.4,10.3,26.5,52.9,0.0,2.9,2.9
2014,1.8,93,0.0,17.2,20.4,54.8,0.0,3.2,4.3
2014,0.0,76,3.9,15.8,30.3,43.4,0.0,5.3,1.3
2014,0.0,46,4.3,17.4,43.5,34.8,0.0,0.0,0.0
2014,0.0,71,4.2,1.4,12.7,77.5,0.0,4.2,0.0
2014,0.0,36,0.0,22.2,27.8,41.7,2.8,2.8,2.8
2014,0.0,37,2.7,32.4,8.1,51.4,0.0,2.7,2.7
2014,2.3,39,0.0,20.5,20.5,48.7,2.6,0.0,7.7
2014,2.7,46,4.3,6.5,15.2,60.9,0.0,13.0,0.0
2014,0.0,305,3.3,22.0,31.8,37.4,1.3,3.0,1.3
2014,0.0,65,3.1,7.7,23.1,60.0,0.0,6.2,0.0
2014,0.0,63,4.8,9.5,12.7,60.3,0.0,7.9,4.8
2014,6.3,26,3.8,7.7,19.2,57.7,7.7,0.0,3.8
2014,0.0,22,4.5,4.5,18.2,72.7,0.0,0.0,0.0
2014,0.0,59,5.1,20.3,22.0,49.2,0.0,3.4,0.0
2014,0.0,103,3.9,6.8,19.4,62.1,1.9,4.9,1.0
2014,0.0,29,3.4,6.9,24.1,62.1,0.0,0.0,3.4
2014,2.2,39,5.1,7.7,20.5,48.7,5.1,10.3,2.6
2014,0.0,70,2.9,12.9,30.0,50.0,0.0,4.3,0.0
2014,0.0,20,5.0,25.0,25.0,45.0,0.0,0.0,0.0
2014,0.0,14,0.0,21.4,57.1,21.4,0.0,0.0,0.0
2014,0.0,54,1.9,35.2,37.0,22.2,3.7,0.0,0.0
2014,1.4,58,5.2,6.9,32.8,43.1,0.0,10.3,1.7
2014,0.0,51,5.9,29.4,19.6,43.1,0.0,0.0,2.0
2014,4.5,103,3.9,19.4,28.2,40.8,0.0,6.8,1.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,26,3.8,23.1,46.2,26.9,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,26,3.8,7.7,7.7,65.4,3.8,11.5,0.0
2014,0.0,47,4.3,10.6,12.8,72.3,0.0,0.0,0.0
2014,0.0,38,5.3,15.8,26.3,50.0,0.0,2.6,0.0
2014,0.0,39,5.1,17.9,17.9,56.4,0.0,2.6,0.0
2014,4.0,37,2.7,16.2,18.9,59.5,0.0,2.7,0.0
2014,0.0,68,4.4,17.6,25.0,52.9,0.0,0.0,0.0
2014,2.8,60,1.7,10.0,20.0,63.3,1.7,3.3,0.0
2014,0.0,35,5.7,25.7,22.9,42.9,0.0,2.9,0.0
2014,8.3,20,5.0,10.0,15.0,45.0,5.0,15.0,5.0
2014,0.0,44,2.3,31.8,47.7,18.2,0.0,0.0,0.0
2014,18.2,33,3.0,18.2,15.2,57.6,0.0,3.0,3.0
2014,0.0,58,5.2,19.0,17.2,53.4,3.4,0.0,1.7
2014,0.0,44,4.5,9.1,31.8,54.5,0.0,0.0,0.0
2014,3.8,18,5.6,11.1,11.1,72.2,0.0,0.0,0.0
2014,0.0,83,2.4,8.4,24.1,54.2,1.2,9.6,0.0
2014,0.0,49,2.0,24.5,32.7,40.8,0.0,0.0,0.0
2014,0.0,51,2.0,15.7,23.5,49.0,0.0,7.8,2.0
2014,3.3,59,3.4,11.9,22.0,54.2,0.0,1.7,6.8
2014,1.2,98,4.1,7.1,17.3,58.2,0.0,12.2,1.0
2014,0.0,111,2.7,19.8,37.8,39.6,0.0,0.0,0.0
2014,0.0,55,1.8,29.1,36.4,27.3,0.0,3.6,1.8
2014,1.7,76,3.9,11.8,26.3,52.6,0.0,1.3,3.9
2014,3.9,39,2.6,15.4,10.3,66.7,0.0,5.1,0.0
2014,0.0,55,3.6,10.9,32.7,52.7,0.0,0.0,0.0
2014,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7.7,32,3.1,15.6,34.4,40.6,0.0,6.3,0.0
2014,0.0,20,5.0,10.0,10.0,65.0,0.0,0.0,10.0
2014,1.0,79,5.1,24.1,27.8,38.0,0.0,3.8,1.3
2014,1.4,64,4.7,9.4,18.8,59.4,1.6,6.3,0.0
2014,0.5,277,2.2,19.5,30.7,35.4,0.4,10.8,1.1
2014,0.0,48,2.1,22.9,25.0,45.8,0.0,2.1,2.1
2014,0.0,42,2.4,31.0,31.0,33.3,0.0,2.4,0.0
2014,3.2,88,3.4,12.5,23.9,56.8,0.0,1.1,2.3
2014,0.0,45,4.4,2.2,24.4,66.7,0.0,0.0,2.2
2014,0.7,126,1.6,45.2,42.1,10.3,0.8,0.0,0.0
2014,3.4,34,2.9,14.7,32.4,47.1,0.0,2.9,0.0
2014,2.3,48,4.2,16.7,35.4,43.8,0.0,0.0,0.0
2014,0.0,40,5.0,5.0,50.0,37.5,0.0,0.0,2.5
2014,0.0,22,0.0,13.6,36.4,36.4,9.1,0.0,4.5
2014,0.0,24,4.2,25.0,8.3,62.5,0.0,0.0,0.0
2014,0.0,56,3.6,19.6,35.7,39.3,0.0,1.8,0.0
2014,0.0,253,3.2,9.1,17.8,59.3,0.8,9.5,0.4
2014,0.0,68,1.5,7.4,30.9,60.3,0.0,0.0,0.0
2014,0.0,76,2.6,11.8,26.3,53.9,0.0,5.3,0.0
2014,0.0,43,2.3,9.3,18.6,62.8,0.0,0.0,7.0
2014,4.2,23,4.3,13.0,17.4,60.9,0.0,0.0,4.3
2014,0.0,95,3.2,22.1,21.1,52.6,0.0,1.1,0.0
2014,0.0,21,4.8,4.8,19.0,66.7,0.0,4.8,0.0
2014,4.3,47,2.1,23.4,23.4,40.4,0.0,6.4,4.3
2014,0.0,22,4.5,4.5,22.7,63.6,0.0,4.5,0.0
2014,0.0,59,3.4,15.3,33.9,47.5,0.0,0.0,0.0
2014,4.7,104,3.8,4.8,26.9,42.3,1.9,11.5,8.7
2014,2.1,47,6.4,42.6,29.8,21.3,0.0,0.0,0.0
2014,0.0,37,2.7,8.1,13.5,73.0,0.0,2.7,0.0
2014,0.0,39,2.6,7.7,30.8,48.7,0.0,5.1,5.1
2014,0.0,27,3.7,37.0,14.8,44.4,0.0,0.0,0.0
2014,1.9,44,2.3,11.4,20.5,63.6,0.0,2.3,0.0
2014,0.0,35,2.9,0.0,22.9,71.4,0.0,0.0,2.9
2014,0.0,26,3.8,11.5,26.9,57.7,0.0,0.0,0.0
2014,0.0,23,0.0,4.3,34.8,47.8,0.0,13.0,0.0
2014,12.0,71,2.8,7.0,25.4,60.6,1.4,1.4,1.4
2014,3.6,109,3.7,6.4,19.3,62.4,0.0,8.3,0.0
2014,2.4,63,4.8,11.1,12.7,54.0,4.8,4.8,7.9
2014,1.7,37,5.4,10.8,29.7,54.1,0.0,0.0,0.0
2014,0.0,49,4.1,20.4,20.4,53.1,0.0,0.0,2.0
2014,4.5,75,2.7,14.7,29.3,42.7,0.0,2.7,8.0
2014,7.1,35,2.9,2.9,11.4,65.7,0.0,17.1,0.0
2014,0.0,60,1.7,3.3,16.7,75.0,0.0,3.3,0.0
2014,0.0,29,3.4,10.3,13.8,51.7,3.4,17.2,0.0
2014,0.0,51,2.0,3.9,37.3,54.9,2.0,0.0,0.0
2014,0.0,28,0.0,7.1,28.6,64.3,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,23,0.0,17.4,21.7,47.8,0.0,4.3,8.7
2014,0.0,29,3.4,0.0,17.2,75.9,0.0,3.4,0.0
2014,0.0,22,0.0,27.3,27.3,40.9,0.0,0.0,4.5
2014,0.0,24,4.2,16.7,20.8,50.0,0.0,4.2,4.2
2014,0.0,22,4.5,27.3,31.8,36.4,0.0,0.0,0.0
2014,0.0,24,4.2,12.5,20.8,50.0,0.0,8.3,4.2
2014,4.5,130,3.1,13.1,21.5,55.4,0.0,6.2,0.8
2014,0.0,45,0.0,8.9,31.1,51.1,2.2,4.4,2.2
2014,5.1,60,1.7,11.7,20.0,50.0,5.0,3.3,8.3
2014,0.0,70,2.9,7.1,17.1,65.7,0.0,4.3,2.9
2014,3.8,48,0.0,8.3,20.8,64.6,2.1,4.2,0.0
2014,1.0,98,4.1,8.2,34.7,44.9,1.0,6.1,1.0
2014,0.0,21,0.0,19.0,38.1,38.1,0.0,0.0,4.8
2014,0.0,28,3.6,3.6,25.0,64.3,0.0,3.6,0.0
2014,0.0,49,4.1,12.2,18.4,61.2,0.0,0.0,4.1
2014,0.0,150,4.0,8.0,19.3,58.0,0.0,8.7,2.0
2014,0.0,27,3.7,3.7,22.2,51.9,14.8,3.7,0.0
2014,0.0,40,2.5,7.5,20.0,65.0,0.0,5.0,0.0
2014,0.0,65,3.1,21.5,36.9,36.9,0.0,1.5,0.0
2014,0.0,23,4.3,8.7,26.1,56.5,0.0,4.3,0.0
2014,2.0,51,2.0,17.6,3.9,70.6,0.0,5.9,0.0
2014,0.0,23,0.0,13.0,17.4,65.2,0.0,4.3,0.0
2014,1.1,113,3.5,8.8,21.2,52.2,0.9,10.6,2.7
2014,3.1,69,2.9,7.2,13.0,69.6,0.0,5.8,1.4
2014,0.0,74,2.7,9.5,9.5,67.6,0.0,10.8,0.0
2014,3.6,46,4.3,17.4,30.4,39.1,0.0,6.5,2.2
2014,0.0,109,3.7,11.9,26.6,53.2,0.0,2.8,1.8
2014,1.7,43,2.3,30.2,30.2,30.2,2.3,4.7,0.0
2014,0.0,20,5.0,25.0,15.0,40.0,5.0,5.0,5.0
2014,1.7,44,2.3,13.6,13.6,63.6,0.0,2.3,4.5
2014,0.0,38,2.6,18.4,42.1,31.6,0.0,5.3,0.0
2014,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1.9,49,4.1,12.2,20.4,53.1,0.0,6.1,4.1
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,75,2.7,20.0,29.3,48.0,0.0,0.0,0.0
2014,2.6,78,2.6,11.5,14.1,67.9,0.0,2.6,1.3
2014,0.0,30,0.0,6.7,16.7,70.0,0.0,3.3,3.3
2014,4.0,27,0.0,22.2,14.8,59.3,0.0,3.7,0.0
2014,0.0,33,3.0,6.1,27.3,51.5,0.0,12.1,0.0
2014,2.8,169,3.0,6.5,14.8,59.2,0.0,14.2,2.4
2014,2.0,108,1.9,6.5,13.9,68.5,1.9,4.6,2.8
2014,1.8,49,2.0,14.3,24.5,53.1,0.0,4.1,2.0
2014,4.3,59,3.4,8.5,13.6,55.9,0.0,11.9,6.8
2014,3.7,51,0.0,7.8,17.6,72.5,0.0,2.0,0.0
2014,5.9,107,2.8,15.0,16.8,57.9,0.0,4.7,2.8
2014,4.4,61,1.6,16.4,8.2,57.4,0.0,13.1,3.3
2014,0.0,23,0.0,13.0,30.4,52.2,0.0,4.3,0.0
2014,0.0,15,0.0,0.0,33.3,60.0,0.0,6.7,0.0
2014,0.0,30,3.3,6.7,26.7,63.3,0.0,0.0,0.0
2014,0.0,34,2.9,14.7,38.2,44.1,0.0,0.0,0.0
2014,4.8,32,3.1,6.3,25.0,53.1,0.0,6.3,6.3
2014,0.0,35,2.9,5.7,14.3,74.3,0.0,2.9,0.0
2014,1.8,51,2.0,5.9,17.6,70.6,0.0,2.0,2.0
2014,13.6,31,3.2,9.7,51.6,29.0,0.0,0.0,6.5
2014,0.0,27,3.7,48.1,37.0,11.1,0.0,0.0,0.0
2014,0.0,109,2.8,7.3,17.4,60.6,1.8,10.1,0.0
2014,1.8,50,2.0,10.0,14.0,64.0,0.0,10.0,0.0
2014,5.4,51,3.9,7.8,13.7,60.8,0.0,5.9,7.8
2014,2.2,132,3.0,6.8,13.6,74.2,0.8,1.5,0.0
2014,1.8,159,3.1,13.8,27.0,45.9,0.0,8.2,1.9
2014,3.4,79,2.5,5.1,21.5,54.4,0.0,16.5,0.0
2014,0.0,21,4.8,14.3,4.8,66.7,0.0,0.0,9.5
2014,5.7,19,5.3,26.3,15.8,52.6,0.0,0.0,0.0
2014,0.0,78,2.6,7.7,15.4,67.9,0.0,5.1,1.3
2014,5.8,147,2.7,14.3,19.7,49.0,0.7,11.6,2.0
2014,11.1,18,0.0,16.7,16.7,55.6,0.0,5.6,5.6
2014,0.0,42,2.4,4.8,23.8,54.8,0.0,11.9,2.4
2014,0.0,21,0.0,23.8,4.8,66.7,0.0,4.8,0.0
2014,3.1,22,0.0,9.1,40.9,45.5,0.0,4.5,0.0
2014,0.0,30,0.0,3.3,6.7,73.3,0.0,16.7,0.0
2014,0.0,32,3.1,0.0,9.4,75.0,0.0,12.5,0.0
2014,3.8,195,3.1,4.6,12.3,54.4,1.5,20.0,4.1
2014,1.9,55,1.8,12.7,18.2,63.6,0.0,1.8,1.8
2014,0.9,105,2.9,17.1,38.1,41.9,0.0,0.0,0.0
2014,0.9,113,1.8,15.9,38.1,42.5,0.0,1.8,0.0
2014,0.0,37,2.7,5.4,16.2,48.6,0.0,27.0,0.0
2014,0.0,16,6.3,25.0,31.3,31.3,0.0,0.0,6.3
2014,0.0,56,3.6,16.1,32.1,46.4,0.0,1.8,0.0
2014,0.0,60,3.3,18.3,38.3,36.7,0.0,3.3,0.0
2014,3.7,56,1.8,10.7,16.1,67.9,0.0,1.8,1.8
2014,0.0,33,0.0,9.1,18.2,63.6,0.0,9.1,0.0
2014,1.6,49,2.0,10.2,20.4,63.3,0.0,2.0,2.0
2014,0.0,40,5.0,25.0,25.0,42.5,0.0,2.5,0.0
2014,0.0,32,0.0,15.6,31.3,50.0,0.0,3.1,0.0
2014,0.0,27,3.7,7.4,18.5,66.7,0.0,3.7,0.0
2014,5.6,56,1.8,19.6,16.1,53.6,0.0,8.9,0.0
2014,4.0,30,3.3,16.7,20.0,56.7,0.0,0.0,3.3
2014,0.0,66,0.0,6.1,31.8,50.0,0.0,10.6,1.5
2014,0.0,47,4.3,4.3,29.8,57.4,0.0,2.1,2.1
2014,0.0,69,2.9,10.1,18.8,58.0,2.9,7.2,0.0
2014,3.1,70,2.9,11.4,27.1,35.7,1.4,20.0,1.4
2014,0.0,31,3.2,6.5,19.4,64.5,0.0,3.2,3.2
2014,0.0,23,4.3,17.4,17.4,52.2,0.0,8.7,0.0
2014,0.0,25,4.0,24.0,12.0,52.0,0.0,0.0,8.0
2014,0.0,22,4.5,22.7,31.8,36.4,0.0,4.5,0.0
2014,0.0,62,3.2,11.3,25.8,56.5,1.6,1.6,0.0
2014,4.2,32,3.1,12.5,40.6,40.6,3.1,0.0,0.0
2014,2.2,79,2.5,10.1,11.4,69.6,0.0,2.5,3.8
2014,0.0,45,4.4,15.6,13.3,66.7,0.0,0.0,0.0
2014,0.0,77,2.6,1.3,10.4,68.8,0.0,15.6,1.3
2014,10.5,56,0.0,5.4,14.3,66.1,0.0,12.5,1.8
2014,0.0,68,2.9,17.6,19.1,55.9,0.0,0.0,4.4
2014,2.1,76,2.6,10.5,21.1,55.3,1.3,2.6,6.6
2014,3.9,63,3.2,20.6,33.3,42.9,0.0,0.0,0.0
2014,1.9,60,1.7,13.3,15.0,66.7,0.0,1.7,1.7
2014,1.6,52,3.8,15.4,23.1,53.8,0.0,0.0,3.8
2014,1.9,61,3.3,8.2,24.6,55.7,0.0,6.6,1.6
2014,1.7,56,3.6,28.6,19.6,48.2,0.0,0.0,0.0
2014,0.0,47,4.3,4.3,12.8,74.5,0.0,4.3,0.0
2014,4.0,32,0.0,3.1,9.4,68.8,0.0,15.6,3.1
2014,3.1,49,2.0,12.2,14.3,59.2,0.0,10.2,2.0
2014,4.0,32,3.1,3.1,12.5,68.8,0.0,6.3,6.3
2014,0.0,32,3.1,9.4,18.8,40.6,0.0,9.4,18.8
2014,0.0,29,3.4,3.4,34.5,48.3,0.0,6.9,3.4
2014,0.0,42,0.0,21.4,31.0,40.5,0.0,7.1,0.0
2014,0.0,78,2.6,16.7,16.7,57.7,0.0,6.4,0.0
2014,2.0,64,3.1,3.1,7.8,53.1,1.6,28.1,3.1
2014,7.0,87,3.4,6.9,19.5,58.6,1.1,9.2,1.1
2014,1.6,53,3.8,11.3,7.5,73.6,0.0,1.9,1.9
2014,0.0,32,3.1,34.4,15.6,46.9,0.0,0.0,0.0
2014,0.0,39,2.6,5.1,15.4,69.2,0.0,7.7,0.0
2014,3.0,83,2.4,9.6,31.3,45.8,0.0,8.4,2.4
2014,0.0,45,2.2,15.6,37.8,33.3,0.0,11.1,0.0
2014,1.5,49,4.1,22.4,18.4,53.1,0.0,0.0,2.0
2014,0.0,28,3.6,7.1,10.7,71.4,0.0,7.1,0.0
2014,2.1,126,2.4,4.8,20.6,55.6,0.0,15.9,0.8
2014,0.0,62,1.6,11.3,29.0,56.5,0.0,1.6,0.0
2014,0.8,104,2.9,16.3,18.3,58.7,0.0,2.9,1.0
2014,4.3,70,1.4,22.9,21.4,51.4,0.0,0.0,2.9
2014,0.7,146,2.7,10.3,25.3,56.8,0.7,4.1,0.0
2014,8.0,34,2.9,23.5,17.6,52.9,0.0,0.0,2.9
2014,0.0,28,0.0,10.7,39.3,46.4,0.0,0.0,3.6
2014,0.0,32,0.0,3.1,18.8,62.5,0.0,15.6,0.0
2014,0.0,76,2.6,22.4,21.1,52.6,0.0,1.3,0.0
2014,3.1,114,2.6,13.2,17.5,57.9,0.0,7.0,1.8
2014,0.0,30,3.3,6.7,16.7,60.0,3.3,6.7,3.3
2014,1.4,106,0.9,3.8,17.9,62.3,2.8,11.3,0.9
2014,3.4,31,3.2,12.9,29.0,51.6,0.0,3.2,0.0
