YEAR,% DIV 9,% X,FEMALE CANDIDATES,FEMALE % DIV1 ,FEMALE % DIV2,FEMALE % DIV3,FEMALE % DIV4,FEMALE % DIV7,FEMALE % DIV9
2014,2.6,1.3,18,0.0,0.0,11.1,72.2,0.0,11.1
2014,2.6,2.6,37,0.0,13.5,8.1,73.0,0.0,2.7
2014,0.8,1.7,57,1.8,12.3,22.8,59.6,0.0,1.8
2014,13.6,0.8,59,1.7,3.4,18.6,57.6,0.0,16.9
2014,0.0,0.8,45,0.0,13.3,17.8,66.7,0.0,0.0
2014,3.8,0.0,32,0.0,6.3,18.8,71.9,0.0,3.1
2014,6.3,1.3,27,0.0,0.0,14.8,70.4,0.0,14.8
2014,5.0,3.4,64,1.6,0.0,14.1,78.1,0.0,4.7
2014,3.4,0.0,22,0.0,0.0,0.0,100.0,0.0,0.0
2014,0.0,0.8,39,0.0,10.3,56.4,33.3,0.0,0.0
2014,7.5,5.0,24,4.2,8.3,12.5,62.5,0.0,4.2
2014,2.5,0.8,65,0.0,9.2,20.0,67.7,0.0,3.1
2014,2.8,1.9,159,1.9,8.8,31.4,52.8,0.0,4.4
2014,0.0,0.0,22,0.0,4.5,45.5,50.0,0.0,0.0
2014,2.5,5.0,28,0.0,10.7,42.9,35.7,0.0,3.6
2014,9.2,0.8,74,1.4,10.8,28.4,48.6,0.0,9.5
2014,5.0,0.0,25,0.0,24.0,28.0,48.0,0.0,0.0
2014,8.0,0.5,58,0.0,1.7,25.9,48.3,0.0,22.4
2014,0.0,5.0,38,0.0,13.2,36.8,47.4,0.0,0.0
2014,0.0,0.5,111,0.9,8.1,22.5,67.6,0.0,0.0
2014,0.0,0.8,59,0.0,6.8,11.9,81.4,0.0,0.0
2014,1.7,1.7,52,1.9,13.5,32.7,46.2,0.0,3.8
2014,16.0,1.2,32,3.1,3.1,18.8,50.0,0.0,21.9
2014,4.9,1.2,41,2.4,17.1,14.6,58.5,0.0,4.9
2014,0.0,0.0,38,0.0,15.8,10.5,73.7,0.0,0.0
2014,3.3,0.8,56,1.8,16.1,28.6,46.4,0.0,5.4
2014,4.9,0.8,55,1.8,5.5,20.0,70.9,0.0,1.8
2014,0.0,2.4,22,4.5,9.1,27.3,54.5,0.0,0.0
2014,13.2,1.0,91,0.0,2.2,14.3,68.1,0.0,14.3
2014,0.0,1.2,54,1.9,11.1,22.2,63.0,0.0,0.0
2014,6.1,4.9,37,0.0,2.7,16.2,67.6,0.0,13.5
2014,2.4,0.0,23,4.3,26.1,17.4,47.8,0.0,4.3
2014,2.4,4.9,18,5.6,16.7,16.7,44.4,0.0,5.6
2014,0.0,4.9,21,0.0,14.3,14.3,61.9,0.0,0.0
2014,0.0,0.0,26,0.0,15.4,34.6,50.0,0.0,0.0
2014,0.0,0.0,38,0.0,5.3,15.8,78.9,0.0,0.0
2014,17.1,1.2,31,0.0,3.2,16.1,48.4,0.0,29.0
2014,2.4,0.0,17,0.0,11.8,23.5,64.7,0.0,0.0
2014,2.4,2.4,55,0.0,14.5,18.2,63.6,0.0,1.8
2014,5.8,2.9,113,4.4,15.0,16.8,53.1,0.9,8.0
2014,6.5,0.8,48,0.0,2.1,12.5,77.1,0.0,8.3
2014,0.8,0.0,78,1.3,24.4,37.2,35.9,0.0,1.3
2014,4.0,0.0,53,0.0,1.9,7.5,86.8,0.0,3.8
2014,3.6,1.2,47,4.3,12.8,25.5,53.2,0.0,4.3
2014,2.4,1.2,46,2.2,6.5,34.8,54.3,0.0,2.2
2014,0.0,4.8,44,4.5,13.6,22.7,54.5,2.3,0.0
2014,10.8,1.2,37,0.0,2.7,10.8,75.7,0.0,8.1
2014,5.2,0.8,194,1.0,14.4,18.6,57.2,0.0,8.8
2014,5.6,0.0,60,1.7,5.0,5.0,83.3,0.0,5.0
2014,7.2,2.4,62,0.0,8.1,11.3,72.6,1.6,6.5
2014,4.8,4.8,16,0.0,6.3,6.3,68.8,0.0,12.5
2014,0.0,0.0,20,0.0,0.0,30.0,65.0,5.0,0.0
2014,4.0,0.0,67,0.0,13.4,16.4,65.7,0.0,4.5
2014,8.3,0.6,65,0.0,1.5,18.5,66.2,0.0,13.8
2014,0.0,2.4,13,0.0,7.7,30.8,61.5,0.0,0.0
2014,9.5,2.4,45,0.0,4.4,8.9,75.6,0.0,8.9
2014,6.0,0.0,14,0.0,7.1,28.6,50.0,0.0,14.3
2014,0.0,0.0,22,0.0,18.2,31.8,50.0,0.0,0.0
2014,2.4,0.0,28,3.6,7.1,32.1,53.6,0.0,3.6
2014,1.2,0.0,30,3.3,16.7,36.7,40.0,0.0,3.3
2014,11.0,1.6,69,0.0,4.3,24.6,58.0,0.0,11.6
2014,0.8,0.8,76,0.0,15.8,23.7,59.2,0.0,1.3
2014,12.9,2.4,67,0.0,4.5,17.9,50.7,0.0,22.4
2014,0.0,0.0,170,2.4,11.8,30.0,55.9,0.0,0.0
2014,0.0,4.7,43,2.3,18.6,30.2,44.2,0.0,0.0
2014,2.3,0.0,17,0.0,0.0,35.3,58.8,0.0,5.9
2014,0.0,0.0,43,2.3,23.3,44.2,27.9,2.3,0.0
2014,9.3,0.0,17,0.0,0.0,17.6,76.5,0.0,5.9
2014,0.0,0.0,39,0.0,5.1,15.4,79.5,0.0,0.0
2014,3.4,0.0,49,0.0,8.2,14.3,73.5,0.0,4.1
2014,2.3,0.0,48,0.0,10.4,20.8,64.6,2.1,2.1
2014,5.7,2.3,50,2.0,8.0,16.0,62.0,0.0,8.0
2014,4.6,0.0,63,0.0,3.2,20.6,66.7,0.0,9.5
2014,4.6,1.5,71,2.8,7.0,16.9,64.8,0.0,5.6
2014,2.3,0.0,53,0.0,18.9,26.4,52.8,0.0,1.9
2014,13.6,6.8,24,0.0,4.2,16.7,54.2,4.2,12.5
2014,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9.1,6.8,11,0.0,0.0,0.0,54.5,0.0,27.3
2014,1.5,0.8,74,0.0,9.5,14.9,71.6,1.4,2.7
2014,0.0,0.0,44,0.0,18.2,25.0,56.8,0.0,0.0
2014,4.5,2.3,26,0.0,11.5,15.4,61.5,0.0,7.7
2014,8.5,0.0,94,2.1,6.4,20.2,63.8,0.0,7.4
2014,0.0,0.0,40,2.5,10.0,17.5,70.0,0.0,0.0
2014,4.5,1.1,38,2.6,5.3,18.4,73.7,0.0,0.0
2014,5.6,5.6,30,0.0,3.3,6.7,73.3,0.0,13.3
2014,13.4,1.1,81,0.0,2.5,12.3,69.1,0.0,14.8
2014,0.6,0.0,68,1.5,8.8,29.4,58.8,0.0,1.5
2014,4.4,1.1,35,2.9,14.3,37.1,40.0,0.0,5.7
2014,1.5,3.0,59,0.0,5.1,18.6,71.2,1.7,1.7
2014,6.7,2.2,51,2.0,3.9,9.8,72.5,0.0,7.8
2014,3.3,0.0,35,0.0,5.7,20.0,65.7,0.0,8.6
2014,0.0,2.2,45,2.2,37.8,28.9,28.9,0.0,0.0
2014,8.9,1.1,90,2.2,13.3,17.8,56.7,0.0,8.9
2014,8.9,2.2,13,0.0,0.0,38.5,38.5,0.0,15.4
2014,2.2,4.4,25,0.0,0.0,16.0,80.0,0.0,4.0
2014,4.4,1.1,102,0.0,4.9,17.6,71.6,0.0,4.9
2014,4.4,0.7,72,0.0,8.3,15.3,72.2,0.0,2.8
2014,9.4,0.8,222,2.3,12.6,26.1,50.9,0.0,7.7
2014,4.4,1.1,43,2.3,7.0,32.6,51.2,0.0,7.0
2014,3.3,0.0,49,2.0,24.5,20.4,49.0,0.0,4.1
2014,1.6,2.7,94,1.1,8.5,20.2,64.9,0.0,2.1
2014,7.7,1.1,46,0.0,2.2,26.1,56.5,0.0,15.2
2014,1.2,0.5,286,2.4,32.9,38.1,24.1,0.0,1.7
2014,2.2,2.2,58,1.7,5.2,13.8,74.1,0.0,1.7
2014,0.0,1.1,44,0.0,4.5,31.8,61.4,0.0,0.0
2014,9.8,1.1,52,0.0,9.6,30.8,42.3,0.0,17.3
2014,4.3,2.2,24,4.2,8.3,4.2,70.8,4.2,8.3
2014,4.3,0.0,22,0.0,9.1,22.7,59.1,0.0,9.1
2014,3.2,0.0,37,0.0,5.4,40.5,48.6,0.0,5.4
2014,9.0,0.2,167,0.6,4.2,18.0,68.9,0.0,8.4
2014,0.0,0.0,72,2.8,11.1,20.8,63.9,1.4,0.0
2014,3.6,0.0,64,1.6,7.8,28.1,60.9,0.0,1.6
2014,2.1,3.2,51,2.0,13.7,25.5,54.9,0.0,3.9
2014,6.4,4.3,24,0.0,4.2,16.7,62.5,0.0,12.5
2014,5.7,0.0,46,0.0,13.0,21.7,50.0,0.0,15.2
2014,2.1,0.0,26,0.0,11.5,30.8,57.7,0.0,0.0
2014,3.2,4.3,47,2.1,10.6,23.4,57.4,2.1,0.0
2014,10.6,0.0,25,0.0,16.0,8.0,60.0,0.0,16.0
2014,0.0,0.0,35,0.0,0.0,22.9,77.1,0.0,0.0
2014,16.3,6.8,86,0.0,3.5,8.1,61.6,0.0,22.1
2014,0.0,1.4,96,0.0,11.5,39.6,45.8,1.0,0.0
2014,4.2,0.0,11,0.0,9.1,27.3,54.5,0.0,9.1
2014,4.2,4.2,9,0.0,0.0,0.0,100.0,0.0,0.0
2014,0.0,0.0,21,0.0,9.5,28.6,61.9,0.0,0.0
2014,2.1,1.0,52,1.9,19.2,28.8,46.2,0.0,1.9
2014,12.5,2.1,13,0.0,0.0,0.0,53.8,0.0,46.2
2014,0.0,0.0,22,0.0,22.7,4.5,72.7,0.0,0.0
2014,14.6,0.0,25,4.0,0.0,12.0,68.0,0.0,16.0
2014,1.0,4.2,25,0.0,4.0,28.0,56.0,0.0,0.0
2014,12.4,1.6,84,0.0,3.6,9.5,65.5,0.0,17.9
2014,6.2,4.8,82,0.0,4.9,9.8,62.2,13.4,7.3
2014,1.0,1.0,60,0.0,15.0,18.3,63.3,0.0,1.7
2014,1.0,1.0,48,0.0,8.3,27.1,62.5,0.0,2.1
2014,8.2,7.2,22,0.0,9.1,4.5,54.5,0.0,27.3
2014,14.3,2.0,14,0.0,7.1,14.3,64.3,0.0,7.1
2014,6.1,0.0,38,2.6,2.6,18.4,65.8,0.0,10.5
2014,18.4,0.0,20,0.0,0.0,15.0,65.0,0.0,20.0
2014,3.1,0.0,47,2.1,4.3,31.9,55.3,0.0,6.4
2014,4.1,0.0,21,4.8,9.5,9.5,66.7,0.0,9.5
2014,2.0,0.0,49,2.0,22.4,36.7,36.7,0.0,2.0
2014,8.2,4.1,26,3.8,11.5,23.1,50.0,0.0,11.5
2014,6.1,0.0,20,0.0,0.0,5.0,85.0,0.0,10.0
2014,0.0,2.0,27,3.7,7.4,18.5,70.4,0.0,0.0
2014,8.2,2.0,25,0.0,4.0,12.0,72.0,0.0,12.0
2014,0.0,0.0,27,0.0,14.8,37.0,48.1,0.0,0.0
2014,4.1,2.0,25,0.0,28.0,16.0,56.0,0.0,0.0
2014,14.2,2.0,67,0.0,3.0,10.4,52.2,0.0,29.9
2014,3.0,1.0,54,3.7,3.7,13.0,77.8,0.0,1.9
2014,8.1,7.1,39,2.6,7.7,15.4,51.3,2.6,15.4
2014,3.0,2.0,29,0.0,0.0,13.8,86.2,0.0,0.0
2014,3.0,2.0,52,3.8,9.6,15.4,65.4,0.0,1.9
2014,5.5,1.0,102,0.0,10.8,18.6,64.7,0.0,4.9
2014,0.0,2.0,29,3.4,31.0,41.4,24.1,0.0,0.0
2014,10.0,0.0,22,0.0,4.5,27.3,50.0,0.0,18.2
2014,1.0,2.0,51,0.0,15.7,27.5,54.9,0.0,2.0
2014,8.7,1.0,150,0.0,5.3,17.3,68.7,0.0,8.7
2014,2.0,0.0,23,0.0,0.0,21.7,78.3,0.0,0.0
2014,6.0,0.0,10,0.0,0.0,0.0,90.0,0.0,10.0
2014,1.0,0.0,35,0.0,2.9,37.1,60.0,0.0,0.0
2014,8.0,0.0,27,0.0,0.0,11.1,77.8,0.0,11.1
2014,4.0,1.0,49,2.0,18.4,14.3,61.2,0.0,2.0
2014,2.0,0.0,27,3.7,7.4,14.8,74.1,0.0,0.0
2014,8.0,2.0,87,0.0,4.6,16.1,73.6,0.0,4.6
2014,7.9,2.0,32,0.0,3.1,15.6,65.6,0.0,12.5
2014,10.9,0.0,27,0.0,0.0,14.8,74.1,0.0,11.1
2014,10.9,3.0,55,0.0,9.1,18.2,54.5,0.0,14.5
2014,8.9,1.0,94,0.0,3.2,13.8,67.0,0.0,16.0
2014,5.9,1.0,59,1.7,6.8,25.4,55.9,1.7,6.8
2014,5.9,2.0,31,0.0,19.4,25.8,48.4,0.0,6.5
2014,1.0,2.9,58,1.7,5.2,27.6,63.8,0.0,0.0
2014,7.8,0.0,13,0.0,0.0,7.7,76.9,0.0,15.4
2014,1.0,2.9,103,1.9,11.7,44.7,37.9,0.0,1.0
2014,8.7,2.9,54,0.0,9.3,13.0,64.8,0.0,11.1
2014,0.0,0.0,103,1.9,39.8,41.7,16.5,0.0,0.0
2014,0.6,0.0,80,1.3,18.8,23.8,55.0,0.0,1.3
2014,5.2,1.9,77,1.3,2.6,13.0,72.7,0.0,7.8
2014,1.9,1.9,22,4.5,4.5,27.3,63.6,0.0,0.0
2014,1.9,1.9,25,4.0,8.0,20.0,64.0,0.0,0.0
2014,21.2,0.0,19,0.0,0.0,15.8,47.4,0.0,36.8
2014,16.2,2.5,145,0.7,1.4,7.6,68.3,0.7,18.6
2014,8.9,2.5,49,2.0,2.0,6.1,69.4,0.0,18.4
2014,6.7,1.9,56,1.8,10.7,17.9,58.9,0.0,8.9
2014,16.2,5.7,46,0.0,2.2,4.3,67.4,0.0,21.7
2014,1.9,1.9,54,3.7,9.3,22.2,57.4,1.9,1.9
2014,3.8,3.8,51,0.0,5.9,17.6,68.6,0.0,2.0
2014,8.5,3.8,45,2.2,4.4,11.1,75.6,0.0,2.2
2014,1.9,0.0,30,3.3,16.7,23.3,56.7,0.0,0.0
2014,20.8,0.0,38,2.6,2.6,15.8,52.6,0.0,26.3
2014,0.0,0.0,23,0.0,4.3,26.1,69.6,0.0,0.0
2014,1.9,0.0,19,0.0,15.8,26.3,52.6,0.0,5.3
2014,5.7,5.7,21,0.0,0.0,9.5,81.0,0.0,4.8
2014,1.9,0.0,18,0.0,5.6,33.3,61.1,0.0,0.0
2014,3.8,1.9,55,1.8,7.3,20.0,63.6,0.0,5.5
2014,1.9,9.4,22,0.0,4.5,27.3,50.0,0.0,4.5
2014,0.0,0.0,26,0.0,23.1,53.8,23.1,0.0,0.0
2014,11.9,0.0,51,0.0,2.0,7.8,74.5,0.0,15.7
2014,13.1,0.9,57,1.8,5.3,14.0,61.4,0.0,15.8
2014,8.4,6.5,56,0.0,1.8,3.6,75.0,3.6,10.7
2014,6.7,1.1,136,0.7,10.3,14.7,59.6,0.7,11.8
2014,11.9,1.9,110,0.0,0.0,22.7,58.2,0.0,17.3
2014,18.5,0.9,29,0.0,0.0,31.0,41.4,0.0,24.1
2014,5.6,3.7,33,0.0,24.2,18.2,48.5,0.0,9.1
2014,0.0,3.7,35,0.0,20.0,17.1,57.1,0.0,0.0
2014,10.2,0.9,30,0.0,3.3,13.3,60.0,0.0,23.3
2014,9.7,3.2,69,0.0,7.2,18.8,62.3,0.0,5.8
2014,1.9,9.3,36,2.8,13.9,27.8,44.4,0.0,0.0
2014,16.7,1.9,12,0.0,0.0,8.3,58.3,0.0,33.3
2014,5.6,0.0,33,3.0,3.0,15.2,72.7,0.0,6.1
2014,1.9,1.9,32,3.1,9.4,31.3,53.1,0.0,0.0
2014,29.6,0.0,24,4.2,0.0,8.3,41.7,0.0,45.8
2014,18.5,0.0,22,0.0,0.0,18.2,54.5,0.0,27.3
2014,21.5,4.0,131,0.0,2.3,10.7,58.0,1.5,23.7
2014,5.5,1.8,54,1.9,9.3,16.7,61.1,0.0,9.3
2014,0.5,0.5,114,0.9,12.3,26.3,58.8,0.0,0.9
2014,3.2,0.5,106,1.9,10.4,22.6,59.4,0.0,4.7
2014,23.6,0.0,18,0.0,5.6,5.6,72.2,0.0,16.7
2014,9.1,1.8,39,0.0,10.3,23.1,53.8,0.0,12.8
2014,0.9,0.0,54,0.0,7.4,35.2,57.4,0.0,0.0
2014,5.5,0.0,50,0.0,2.0,18.0,72.0,0.0,8.0
2014,3.6,2.7,54,1.9,5.6,14.8,68.5,0.0,5.6
2014,7.3,0.0,22,4.5,4.5,27.3,59.1,0.0,4.5
2014,4.5,1.8,61,1.6,4.9,19.7,65.6,0.0,6.6
2014,0.9,0.0,70,0.0,7.1,21.4,71.4,0.0,0.0
2014,1.8,0.0,23,4.3,21.7,26.1,47.8,0.0,0.0
2014,5.5,0.0,28,0.0,3.6,10.7,78.6,0.0,7.1
2014,4.5,2.7,54,1.9,7.4,22.2,63.0,0.0,0.0
2014,0.0,3.6,25,0.0,24.0,12.0,60.0,0.0,0.0
2014,10.8,0.9,45,4.4,0.0,26.7,57.8,0.0,11.1
2014,4.5,0.9,64,0.0,3.1,10.9,79.7,0.0,6.3
2014,15.3,0.0,42,0.0,2.4,7.1,61.9,0.0,28.6
2014,19.8,2.4,97,1.0,5.2,17.5,53.6,0.0,19.6
2014,5.4,1.8,25,0.0,0.0,16.0,76.0,0.0,8.0
2014,12.5,0.0,33,0.0,9.1,18.2,57.6,0.0,15.2
2014,0.0,3.6,31,0.0,6.5,9.7,83.9,0.0,0.0
2014,5.4,0.0,34,0.0,2.9,20.6,70.6,0.0,5.9
2014,5.4,0.0,50,0.0,6.0,24.0,60.0,0.0,10.0
2014,1.8,1.8,24,0.0,12.5,29.2,45.8,4.2,4.2
2014,2.4,3.0,90,1.1,4.4,13.3,75.6,1.1,2.2
2014,0.0,0.0,68,0.0,4.4,14.7,80.9,0.0,0.0
2014,21.2,0.9,36,0.0,0.0,16.7,50.0,0.0,33.3
2014,10.6,6.2,57,3.5,7.0,17.5,52.6,0.0,8.8
2014,1.8,2.7,45,0.0,4.4,8.9,82.2,0.0,4.4
2014,3.5,4.1,94,1.1,8.5,14.9,68.1,1.1,4.3
2014,0.0,1.8,51,0.0,11.8,31.4,52.9,0.0,0.0
2014,0.9,1.8,54,1.9,9.3,25.9,61.1,0.0,0.0
2014,4.4,2.6,62,0.0,1.6,16.1,72.6,0.0,8.1
2014,10.5,1.8,53,0.0,9.4,15.1,58.5,0.0,15.1
2014,0.9,0.9,58,0.0,5.2,17.2,74.1,0.0,1.7
2014,3.5,0.0,67,0.0,6.0,13.4,77.6,0.0,3.0
2014,21.1,3.5,25,4.0,0.0,4.0,60.0,0.0,28.0
2014,7.0,2.6,65,1.5,9.2,15.4,66.2,0.0,4.6
2014,8.8,5.3,25,0.0,8.0,16.0,60.0,0.0,12.0
2014,8.8,10.5,25,0.0,0.0,24.0,68.0,0.0,8.0
2014,5.3,1.8,28,0.0,7.1,28.6,60.7,0.0,3.6
2014,7.0,0.0,15,6.7,13.3,13.3,60.0,0.0,6.7
2014,8.7,0.0,37,0.0,2.7,18.9,64.9,0.0,13.5
2014,29.6,2.6,51,0.0,2.0,7.8,56.9,0.0,31.4
2014,11.6,4.0,86,0.0,1.2,10.5,67.4,0.0,14.0
2014,3.4,1.7,63,0.0,7.9,11.1,74.6,0.0,4.8
2014,0.0,0.0,26,0.0,3.8,23.1,73.1,0.0,0.0
2014,12.1,0.0,19,0.0,0.0,15.8,63.2,0.0,21.1
2014,9.5,2.6,33,0.0,3.0,24.2,57.6,0.0,12.1
2014,15.5,0.0,13,0.0,0.0,7.7,61.5,0.0,30.8
2014,2.6,1.7,67,0.0,11.9,22.4,59.7,0.0,4.5
2014,13.8,0.0,30,0.0,6.7,10.0,63.3,0.0,20.0
2014,19.0,1.1,48,0.0,0.0,8.3,62.5,0.0,27.1
2014,1.7,0.0,55,1.8,20.0,20.0,56.4,0.0,1.8
2014,2.6,0.9,130,0.8,6.9,21.5,67.7,0.0,2.3
2014,0.0,3.4,47,2.1,17.0,27.7,48.9,0.0,0.0
2014,5.8,0.3,147,0.7,6.8,17.7,66.7,0.0,7.5
2014,3.4,5.1,25,0.0,12.0,32.0,40.0,0.0,8.0
2014,0.0,1.7,31,3.2,12.9,25.8,58.1,0.0,0.0
2014,18.6,0.0,27,3.7,0.0,3.7,70.4,0.0,22.2
2014,4.2,0.0,43,0.0,4.7,27.9,58.1,0.0,9.3
2014,6.1,2.2,65,0.0,0.0,16.9,75.4,0.0,4.6
2014,8.3,1.7,30,0.0,6.7,6.7,76.7,0.0,10.0
2014,8.9,1.1,74,2.7,14.9,14.9,60.8,0.0,5.4
2014,1.7,1.7,29,0.0,0.0,20.7,75.9,0.0,0.0
2014,0.0,0.0,41,0.0,9.8,19.5,70.7,0.0,0.0
2014,2.5,0.0,67,0.0,7.5,38.8,49.3,0.0,4.5
2014,0.0,3.3,32,3.1,9.4,40.6,46.9,0.0,0.0
2014,3.9,3.3,89,0.0,6.7,11.2,77.5,0.0,2.2
2014,0.8,0.0,59,0.0,3.4,15.3,81.4,0.0,0.0
2014,1.6,1.6,41,0.0,22.0,31.7,41.5,0.0,2.4
2014,8.2,3.3,15,0.0,20.0,6.7,66.7,0.0,6.7
2014,3.3,1.6,30,0.0,6.7,33.3,56.7,0.0,3.3
2014,7.3,2.4,55,0.0,1.8,16.4,70.9,0.0,5.5
2014,0.8,0.8,71,0.0,8.5,22.5,66.2,0.0,1.4
2014,9.7,0.0,19,0.0,5.3,21.1,63.2,0.0,10.5
2014,8.1,0.8,37,0.0,5.4,32.4,56.8,0.0,5.4
2014,0.0,1.6,41,2.4,9.8,26.8,58.5,0.0,0.0
2014,9.7,1.6,35,0.0,2.9,14.3,68.6,0.0,11.4
2014,1.6,0.0,32,0.0,9.4,18.8,68.8,0.0,3.1
2014,9.7,0.0,15,0.0,0.0,6.7,66.7,0.0,26.7
2014,8.1,0.0,29,0.0,10.3,13.8,69.0,0.0,6.9
2014,22.5,0.6,125,0.0,0.8,6.4,61.6,0.8,29.6
2014,3.2,0.8,32,0.0,9.4,21.9,62.5,0.0,6.3
2014,4.8,0.0,10,0.0,0.0,10.0,80.0,0.0,10.0
2014,1.6,1.6,42,2.4,11.9,21.4,59.5,0.0,2.4
2014,0.0,0.0,39,2.6,20.5,28.2,48.7,0.0,0.0
2014,9.5,0.0,30,0.0,10.0,6.7,80.0,0.0,3.3
2014,10.2,3.9,72,0.0,0.0,13.9,65.3,0.0,13.9
2014,7.8,1.2,113,0.0,1.8,11.5,77.0,0.0,8.8
2014,0.0,1.6,28,3.6,7.1,25.0,60.7,0.0,0.0
2014,4.7,2.6,78,1.3,11.5,28.2,51.3,0.0,5.1
2014,4.7,0.0,15,0.0,0.0,13.3,80.0,0.0,6.7
2014,9.4,1.6,22,0.0,0.0,18.2,68.2,0.0,13.6
2014,4.7,0.0,24,0.0,0.0,20.8,70.8,0.0,8.3
2014,6.3,3.1,63,0.0,7.9,19.0,66.7,0.0,4.8
2014,1.6,1.6,16,0.0,6.3,31.3,56.3,0.0,6.3
2014,2.3,1.6,69,1.4,1.4,20.3,69.6,0.0,4.3
2014,9.3,5.4,67,0.0,3.0,9.0,74.6,0.0,9.0
2014,6.2,1.5,97,0.0,8.2,17.5,66.0,1.0,5.2
2014,10.8,0.0,22,0.0,4.5,27.3,40.9,0.0,27.3
2014,3.1,3.1,33,0.0,0.0,30.3,60.6,0.0,6.1
2014,1.5,2.3,49,0.0,10.2,22.4,57.1,0.0,4.1
2014,6.2,0.0,31,0.0,3.2,25.8,61.3,0.0,9.7
2014,3.1,0.0,37,0.0,8.1,16.2,73.0,0.0,2.7
2014,3.1,0.0,24,0.0,4.2,25.0,66.7,0.0,4.2
2014,5.4,0.8,76,0.0,5.3,19.7,64.5,1.3,7.9
2014,1.5,1.5,31,0.0,9.7,25.8,61.3,0.0,3.2
2014,3.1,0.0,37,0.0,2.7,16.2,78.4,0.0,2.7
2014,11.5,1.5,49,2.0,4.1,12.2,67.3,0.0,14.3
2014,6.2,1.5,22,0.0,9.1,13.6,72.7,0.0,4.5
2014,8.4,0.8,54,0.0,1.9,18.5,72.2,0.0,7.4
2014,9.1,3.0,22,0.0,0.0,27.3,63.6,0.0,4.5
2014,1.5,1.5,19,0.0,0.0,5.3,94.7,0.0,0.0
2014,9.1,1.5,22,0.0,9.1,4.5,81.8,0.0,4.5
2014,0.0,0.0,32,3.1,28.1,43.8,25.0,0.0,0.0
2014,10.6,1.5,27,0.0,3.7,18.5,48.1,0.0,25.9
2014,9.6,2.0,83,0.0,7.2,10.8,68.7,1.2,9.6
2014,9.1,0.9,140,0.0,7.1,22.1,54.3,0.0,15.0
2014,9.0,1.5,67,1.5,7.5,17.9,58.2,0.0,11.9
2014,0.8,0.8,60,1.7,16.7,40.0,40.0,0.0,1.7
2014,12.0,1.5,94,1.1,5.3,19.1,59.6,0.0,13.8
2014,13.4,3.0,26,0.0,0.0,15.4,53.8,0.0,26.9
2014,4.5,1.5,40,0.0,2.5,22.5,70.0,2.5,2.5
2014,4.5,5.5,110,0.9,10.9,19.1,55.5,0.0,5.5
2014,6.7,0.4,135,1.5,7.4,20.7,64.4,0.7,5.2
2014,18.6,1.2,134,0.0,3.7,15.7,56.7,0.0,22.4
2014,7.4,1.5,25,0.0,0.0,24.0,60.0,0.0,16.0
2014,4.4,2.9,29,0.0,13.8,13.8,62.1,0.0,3.4
2014,0.0,2.2,71,1.4,12.7,28.2,54.9,0.0,0.0
2014,1.5,0.0,33,0.0,0.0,9.1,87.9,0.0,3.0
2014,7.4,0.0,26,0.0,3.8,26.9,61.5,0.0,7.7
2014,2.9,2.9,23,0.0,4.3,8.7,73.9,0.0,8.7
2014,17.5,0.7,59,0.0,1.7,22.0,49.2,0.0,25.4
2014,16.0,0.0,98,0.0,7.1,13.3,65.3,2.0,12.2
2014,1.5,1.0,70,0.0,8.6,40.0,47.1,0.0,2.9
2014,7.2,0.0,33,0.0,15.2,27.3,48.5,0.0,9.1
2014,4.3,5.8,33,0.0,9.1,12.1,63.6,0.0,6.1
2014,10.1,2.9,36,0.0,0.0,8.3,80.6,0.0,8.3
2014,9.4,2.2,49,0.0,6.1,10.2,63.3,2.0,16.3
2014,5.3,1.9,89,1.1,5.6,29.2,53.9,0.0,5.6
2014,31.1,1.9,85,0.0,3.5,7.1,42.4,0.0,43.5
2014,0.0,2.9,82,0.0,3.7,32.9,61.0,0.0,0.0
2014,4.3,4.3,42,0.0,9.5,28.6,54.8,0.0,7.1
2014,0.0,0.0,28,0.0,3.6,17.9,78.6,0.0,0.0
2014,1.4,1.4,33,3.0,0.0,12.1,81.8,0.0,3.0
2014,1.4,0.0,33,0.0,6.1,27.3,66.7,0.0,0.0
2014,4.3,7.1,35,0.0,5.7,11.4,74.3,0.0,0.0
2014,6.4,2.1,53,0.0,3.8,22.6,58.5,0.0,15.1
2014,6.4,1.4,52,0.0,1.9,28.8,55.8,0.0,11.5
2014,0.0,0.0,40,2.5,7.5,42.5,47.5,0.0,0.0
2014,17.5,0.0,53,1.9,5.7,20.8,50.9,0.0,20.8
2014,1.4,6.9,19,0.0,0.0,15.8,78.9,0.0,5.3
2014,11.1,1.4,27,0.0,11.1,3.7,70.4,0.0,14.8
2014,0.0,2.8,28,0.0,7.1,10.7,75.0,0.0,0.0
2014,1.4,1.4,35,0.0,2.9,5.7,85.7,2.9,2.9
2014,16.7,0.0,34,0.0,0.0,11.8,61.8,0.0,26.5
2014,3.5,0.7,75,0.0,5.3,26.7,62.7,0.0,4.0
2014,20.1,0.7,52,0.0,1.9,13.5,53.8,0.0,28.8
2014,5.5,5.5,40,0.0,2.5,12.5,65.0,0.0,10.0
2014,1.4,0.0,46,0.0,13.0,30.4,52.2,2.2,2.2
2014,0.0,1.4,35,0.0,8.6,11.4,80.0,0.0,0.0
