YEAR,FEMALE % X ,MALE CANDIDATES,MALE % DIV1 ,MALE % DIV2,MALE % DIV3,MALE % DIV4 ,MALE % DIV7,MALE % DIV9,MALE % X
2011,0.0,22,63.6,27.3,4.5,4.5,0.0,0.0,0.0
2011,1.7,49,63.3,32.7,4.1,0.0,0.0,0.0,0.0
2011,0.0,183,61.7,31.1,6.6,0.0,0.0,0.0,0.5
2011,0.0,47,61.7,36.2,2.1,0.0,0.0,0.0,0.0
2011,1.3,66,68.2,25.8,6.1,0.0,0.0,0.0,0.0
2011,0.0,53,60.4,35.8,1.9,0.0,0.0,0.0,1.9
2011,0.0,25,60.0,32.0,8.0,0.0,0.0,0.0,0.0
2011,0.0,10,80.0,10.0,10.0,0.0,0.0,0.0,0.0
2011,0.0,116,59.5,26.7,6.9,4.3,0.0,0.9,1.7
2011,16.7,25,64.0,20.0,4.0,0.0,0.0,0.0,12.0
2011,2.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,72,63.9,33.3,2.8,0.0,0.0,0.0,0.0
2011,1.0,99,61.6,30.3,7.1,0.0,0.0,0.0,1.0
2011,0.0,154,53.2,36.4,8.4,1.9,0.0,0.0,0.0
2011,0.0,34,52.9,35.3,11.8,0.0,0.0,0.0,0.0
2011,4.2,45,62.2,35.6,2.2,0.0,0.0,0.0,0.0
2011,0.0,47,59.6,17.0,12.8,8.5,0.0,0.0,2.1
2011,0.0,129,51.2,45.7,3.1,0.0,0.0,0.0,0.0
2011,6.7,76,52.6,46.1,1.3,0.0,0.0,0.0,0.0
2011,0.0,43,60.5,32.6,7.0,0.0,0.0,0.0,0.0
2011,0.0,57,57.9,28.1,14.0,0.0,0.0,0.0,0.0
2011,0.0,281,49.8,34.5,11.7,3.6,0.0,0.0,0.4
2011,0.0,96,62.5,33.3,4.2,0.0,0.0,0.0,0.0
2011,0.0,68,58.8,29.4,10.3,0.0,1.5,0.0,0.0
2011,0.0,82,50.0,42.7,6.1,1.2,0.0,0.0,0.0
2011,0.0,88,62.5,27.3,6.8,1.1,0.0,0.0,2.3
2011,0.0,96,47.9,47.9,2.1,1.0,0.0,0.0,1.0
2011,0.0,179,52.0,42.5,3.9,0.6,0.6,0.0,0.6
2011,0.0,31,51.6,48.4,0.0,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,95,46.3,41.1,12.6,0.0,0.0,0.0,0.0
2011,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,97,55.7,37.1,7.2,0.0,0.0,0.0,0.0
2011,0.0,10,50.0,40.0,0.0,0.0,0.0,0.0,10.0
2011,0.0,177,45.8,46.3,5.6,1.7,0.6,0.0,0.0
2011,0.0,316,49.7,44.3,4.4,0.9,0.0,0.0,0.6
2011,0.0,58,58.6,39.7,1.7,0.0,0.0,0.0,0.0
2011,0.0,121,48.8,44.6,5.0,0.0,0.0,0.0,1.7
2011,0.0,18,44.4,38.9,11.1,0.0,0.0,0.0,5.6
2011,0.0,91,48.4,44.0,7.7,0.0,0.0,0.0,0.0
2011,0.0,45,60.0,37.8,2.2,0.0,0.0,0.0,0.0
2011,0.0,32,37.5,40.6,15.6,0.0,0.0,0.0,6.3
2011,0.0,52,44.2,32.7,17.3,5.8,0.0,0.0,0.0
2011,0.0,130,41.5,46.9,9.2,1.5,0.0,0.0,0.8
2011,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2.6,112,53.6,44.6,1.8,0.0,0.0,0.0,0.0
2011,0.0,113,39.8,38.9,19.5,0.9,0.0,0.0,0.9
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,28,39.3,53.6,7.1,0.0,0.0,0.0,0.0
2011,0.0,23,39.1,39.1,17.4,4.3,0.0,0.0,0.0
2011,0.0,44,45.5,47.7,6.8,0.0,0.0,0.0,0.0
2011,0.0,70,42.9,50.0,4.3,0.0,0.0,0.0,2.9
2011,0.0,25,52.0,36.0,0.0,0.0,0.0,0.0,12.0
2011,0.0,63,60.3,36.5,3.2,0.0,0.0,0.0,0.0
2011,0.0,40,57.5,37.5,5.0,0.0,0.0,0.0,0.0
2011,0.0,172,38.4,42.4,15.7,3.5,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,148,37.2,48.0,10.8,2.7,0.0,0.0,1.4
2011,0.0,8,50.0,37.5,12.5,0.0,0.0,0.0,0.0
2011,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,14,35.7,50.0,7.1,0.0,0.0,0.0,7.1
2011,0.0,87,43.7,26.4,25.3,4.6,0.0,0.0,0.0
2011,0.0,68,47.1,50.0,2.9,0.0,0.0,0.0,0.0
2011,2.0,53,49.1,43.4,5.7,0.0,0.0,0.0,1.9
2011,0.0,87,46.0,35.6,12.6,5.7,0.0,0.0,0.0
2011,0.0,38,39.5,50.0,2.6,7.9,0.0,0.0,0.0
2011,0.0,33,45.5,36.4,15.2,3.0,0.0,0.0,0.0
2011,0.0,18,55.6,22.2,16.7,0.0,0.0,0.0,5.6
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,1.9,110,42.7,36.4,13.6,5.5,0.0,0.0,1.8
2011,0.0,21,52.4,14.3,14.3,14.3,0.0,4.8,0.0
2011,0.0,43,46.5,34.9,16.3,2.3,0.0,0.0,0.0
2011,0.0,175,36.6,37.1,20.6,5.1,0.0,0.0,0.6
2011,2.6,106,39.6,46.2,5.7,8.5,0.0,0.0,0.0
2011,0.0,126,44.4,40.5,11.9,3.2,0.0,0.0,0.0
2011,0.0,53,47.2,35.8,11.3,3.8,0.0,0.0,1.9
2011,0.0,22,45.5,27.3,18.2,4.5,0.0,0.0,4.5
2011,0.0,8,50.0,25.0,25.0,0.0,0.0,0.0,0.0
2011,0.0,124,37.1,39.5,18.5,4.8,0.0,0.0,0.0
2011,2.1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,1.4,107,32.7,46.7,13.1,6.5,0.0,0.0,0.9
2011,0.0,57,43.9,50.9,5.3,0.0,0.0,0.0,0.0
2011,0.0,36,30.6,63.9,5.6,0.0,0.0,0.0,0.0
2011,1.0,146,37.7,44.5,12.3,4.1,0.7,0.0,0.7
2011,3.4,37,43.2,40.5,16.2,0.0,0.0,0.0,0.0
2011,0.0,80,38.8,37.5,15.0,8.8,0.0,0.0,0.0
2011,0.0,131,31.3,45.0,19.8,2.3,0.8,0.0,0.8
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,87,31.0,40.2,14.9,11.5,0.0,1.1,1.1
2011,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,142,39.4,38.0,19.7,2.8,0.0,0.0,0.0
2011,0.7,112,38.4,45.5,8.9,4.5,0.0,0.0,2.7
2011,0.0,47,36.2,48.9,10.6,4.3,0.0,0.0,0.0
2011,3.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,8,25.0,25.0,12.5,25.0,0.0,0.0,12.5
2011,0.0,28,39.3,35.7,17.9,7.1,0.0,0.0,0.0
2011,0.0,54,29.6,48.1,16.7,5.6,0.0,0.0,0.0
2011,0.0,113,38.1,38.9,18.6,4.4,0.0,0.0,0.0
2011,0.0,70,35.7,41.4,11.4,11.4,0.0,0.0,0.0
2011,0.0,68,35.3,38.2,20.6,4.4,0.0,0.0,1.5
2011,0.0,57,26.3,43.9,17.5,12.3,0.0,0.0,0.0
2011,4.0,53,41.5,35.8,18.9,3.8,0.0,0.0,0.0
2011,0.0,37,48.6,40.5,10.8,0.0,0.0,0.0,0.0
2011,2.4,76,32.9,38.2,18.4,9.2,0.0,0.0,1.3
2011,0.0,38,34.2,42.1,21.1,2.6,0.0,0.0,0.0
2011,0.0,105,34.3,46.7,14.3,4.8,0.0,0.0,0.0
2011,0.0,68,41.2,39.7,16.2,1.5,0.0,0.0,1.5
2011,0.0,148,28.4,47.3,18.2,5.4,0.0,0.0,0.7
2011,0.0,20,35.0,35.0,25.0,0.0,0.0,0.0,5.0
2011,0.0,134,31.3,46.3,20.1,1.5,0.0,0.0,0.7
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,126,34.1,50.0,13.5,0.8,0.0,0.0,1.6
2011,0.0,20,35.0,60.0,5.0,0.0,0.0,0.0,0.0
2011,0.0,37,35.1,43.2,16.2,2.7,0.0,0.0,2.7
2011,0.0,24,33.3,41.7,4.2,20.8,0.0,0.0,0.0
2011,0.0,29,27.6,37.9,27.6,6.9,0.0,0.0,0.0
2011,0.0,49,28.6,38.8,24.5,8.2,0.0,0.0,0.0
2011,1.9,89,33.7,40.4,18.0,4.5,3.4,0.0,0.0
2011,0.0,87,37.9,24.1,21.8,14.9,0.0,0.0,1.1
2011,0.0,34,47.1,38.2,14.7,0.0,0.0,0.0,0.0
2011,2.0,48,33.3,45.8,16.7,2.1,0.0,0.0,2.1
2011,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,33,45.5,33.3,12.1,9.1,0.0,0.0,0.0
2011,0.0,99,35.4,47.5,15.2,1.0,0.0,0.0,1.0
2011,0.0,23,26.1,34.8,39.1,0.0,0.0,0.0,0.0
2011,0.0,33,36.4,51.5,12.1,0.0,0.0,0.0,0.0
2011,9.1,16,31.3,50.0,0.0,18.8,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,1.3,120,32.5,40.8,18.3,7.5,0.0,0.0,0.8
2011,0.0,81,32.1,53.1,14.8,0.0,0.0,0.0,0.0
2011,0.0,69,36.2,46.4,11.6,2.9,0.0,0.0,2.9
2011,0.0,43,25.6,51.2,20.9,2.3,0.0,0.0,0.0
2011,0.0,44,34.1,43.2,18.2,2.3,0.0,0.0,2.3
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,8,25.0,50.0,25.0,0.0,0.0,0.0,0.0
2011,0.0,54,35.2,42.6,18.5,3.7,0.0,0.0,0.0
2011,0.0,22,40.9,45.5,13.6,0.0,0.0,0.0,0.0
2011,1.7,42,42.9,33.3,21.4,2.4,0.0,0.0,0.0
2011,0.0,3,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,75,33.3,46.7,14.7,5.3,0.0,0.0,0.0
2011,1.0,112,33.9,42.9,16.1,4.5,0.0,0.0,2.7
2011,0.0,15,46.7,20.0,13.3,13.3,0.0,0.0,6.7
2011,1.5,91,33.0,38.5,22.0,6.6,0.0,0.0,0.0
2011,7.1,36,30.6,44.4,22.2,2.8,0.0,0.0,0.0
2011,8.7,23,34.8,17.4,34.8,13.0,0.0,0.0,0.0
2011,1.9,60,30.0,50.0,16.7,3.3,0.0,0.0,0.0
2011,0.0,15,26.7,33.3,26.7,6.7,0.0,0.0,6.7
2011,1.6,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2011,0.9,97,25.8,42.3,21.6,9.3,1.0,0.0,0.0
2011,0.0,22,36.4,36.4,18.2,9.1,0.0,0.0,0.0
2011,0.0,29,34.5,41.4,20.7,3.4,0.0,0.0,0.0
2011,0.0,62,25.8,46.8,21.0,6.5,0.0,0.0,0.0
2011,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,51,27.5,47.1,19.6,3.9,0.0,0.0,2.0
2011,2.4,243,28.8,44.4,18.9,6.6,0.0,0.0,1.2
2011,0.0,133,30.8,36.8,19.5,11.3,0.0,0.0,1.5
2011,1.6,120,30.8,47.5,19.2,2.5,0.0,0.0,0.0
2011,3.6,63,36.5,27.0,23.8,11.1,0.0,0.0,1.6
2011,0.0,13,38.5,53.8,7.7,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,39,30.8,38.5,28.2,2.6,0.0,0.0,0.0
2011,0.0,58,31.0,32.8,22.4,12.1,0.0,0.0,1.7
2011,0.0,94,22.3,64.9,10.6,1.1,0.0,0.0,1.1
2011,0.0,135,26.7,32.6,22.2,17.0,0.0,0.0,1.5
2011,0.0,30,36.7,26.7,20.0,16.7,0.0,0.0,0.0
2011,0.0,45,33.3,35.6,26.7,0.0,0.0,0.0,4.4
2011,0.0,59,32.2,45.8,16.9,5.1,0.0,0.0,0.0
2011,0.0,164,26.8,44.5,22.0,6.7,0.0,0.0,0.0
2011,0.0,120,25.8,43.3,25.0,5.0,0.8,0.0,0.0
2011,0.0,71,28.2,29.6,28.2,12.7,0.0,0.0,1.4
2011,1.5,41,36.6,46.3,17.1,0.0,0.0,0.0,0.0
2011,0.0,49,28.6,46.9,24.5,0.0,0.0,0.0,0.0
2011,1.5,51,31.4,39.2,11.8,17.6,0.0,0.0,0.0
2011,1.2,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,47,25.5,51.1,17.0,6.4,0.0,0.0,0.0
2011,6.7,32,31.3,43.8,21.9,0.0,0.0,0.0,3.1
2011,0.0,21,23.8,23.8,23.8,28.6,0.0,0.0,0.0
2011,0.0,90,24.4,48.9,17.8,4.4,0.0,0.0,4.4
2011,6.1,34,32.4,32.4,14.7,11.8,0.0,0.0,8.8
2011,3.0,44,31.8,18.2,27.3,20.5,0.0,0.0,2.3
2011,6.9,103,26.2,50.5,18.4,1.9,0.0,0.0,2.9
2011,2.3,93,25.8,41.9,23.7,8.6,0.0,0.0,0.0
2011,0.0,33,27.3,57.6,12.1,3.0,0.0,0.0,0.0
2011,0.0,23,21.7,43.5,30.4,0.0,0.0,0.0,4.3
2011,0.0,62,30.6,24.2,33.9,11.3,0.0,0.0,0.0
2011,0.0,22,36.4,45.5,13.6,4.5,0.0,0.0,0.0
2011,0.0,27,14.8,25.9,29.6,22.2,0.0,0.0,7.4
2011,0.0,53,34.0,28.3,26.4,9.4,0.0,0.0,1.9
2011,0.0,48,31.3,33.3,22.9,10.4,0.0,2.1,0.0
2011,0.0,16,31.3,56.3,6.3,6.3,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,5.0,15,33.3,20.0,20.0,20.0,0.0,0.0,6.7
2011,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,72,22.2,33.3,23.6,19.4,0.0,0.0,1.4
2011,0.0,52,28.8,34.6,19.2,17.3,0.0,0.0,0.0
2011,0.0,66,27.3,33.3,28.8,10.6,0.0,0.0,0.0
2011,1.5,102,24.5,60.8,12.7,1.0,1.0,0.0,0.0
2011,1.6,127,24.4,49.6,19.7,6.3,0.0,0.0,0.0
2011,0.0,58,19.0,58.6,20.7,1.7,0.0,0.0,0.0
2011,0.0,48,25.0,33.3,22.9,16.7,0.0,0.0,2.1
2011,0.0,35,31.4,31.4,17.1,14.3,0.0,2.9,2.9
2011,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2.5,59,25.4,35.6,22.0,16.9,0.0,0.0,0.0
2011,1.9,41,29.3,29.3,19.5,19.5,0.0,0.0,2.4
2011,0.0,36,25.0,50.0,22.2,2.8,0.0,0.0,0.0
2011,1.6,126,27.0,36.5,20.6,15.1,0.0,0.0,0.8
2011,0.0,57,33.3,49.1,15.8,0.0,0.0,0.0,1.8
2011,0.0,19,26.3,21.1,36.8,10.5,0.0,0.0,5.3
2011,0.0,78,21.8,55.1,16.7,6.4,0.0,0.0,0.0
2011,0.0,89,19.1,32.6,37.1,9.0,0.0,1.1,1.1
2011,0.0,64,26.6,35.9,23.4,12.5,0.0,0.0,1.6
2011,1.6,79,25.3,35.4,17.7,20.3,0.0,0.0,1.3
2011,0.0,109,22.9,40.4,23.9,12.8,0.0,0.0,0.0
2011,2.1,48,18.8,43.8,20.8,12.5,0.0,0.0,4.2
2011,4.4,68,29.4,35.3,26.5,7.4,0.0,0.0,1.5
2011,0.0,16,18.8,50.0,31.3,0.0,0.0,0.0,0.0
2011,0.0,31,16.1,35.5,41.9,3.2,0.0,0.0,3.2
2011,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,253,24.1,38.7,25.3,11.5,0.0,0.0,0.4
2011,0.0,28,35.7,28.6,28.6,7.1,0.0,0.0,0.0
2011,0.0,56,30.4,28.6,26.8,12.5,0.0,0.0,1.8
2011,0.0,49,22.4,46.9,18.4,8.2,0.0,0.0,4.1
2011,2.4,29,24.1,48.3,20.7,3.4,0.0,0.0,3.4
2011,2.8,54,24.1,31.5,25.9,18.5,0.0,0.0,0.0
2011,0.9,141,26.2,48.9,19.1,5.7,0.0,0.0,0.0
2011,0.0,170,24.1,38.8,24.7,11.2,0.0,0.6,0.6
2011,0.0,23,34.8,43.5,17.4,4.3,0.0,0.0,0.0
2011,0.0,153,24.2,40.5,27.5,7.8,0.0,0.0,0.0
2011,2.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,80,21.3,41.3,13.8,22.5,0.0,1.3,0.0
2011,0.0,13,30.8,61.5,7.7,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,3.2,28,25.0,25.0,32.1,17.9,0.0,0.0,0.0
2011,1.1,84,22.6,41.7,26.2,7.1,0.0,0.0,2.4
2011,0.0,60,28.3,33.3,26.7,8.3,0.0,1.7,1.7
2011,1.5,88,20.5,50.0,21.6,5.7,0.0,0.0,2.3
2011,0.0,73,20.5,27.4,24.7,23.3,1.4,1.4,1.4
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.9,82,30.5,39.0,19.5,7.3,0.0,0.0,3.7
2011,0.0,20,25.0,30.0,35.0,10.0,0.0,0.0,0.0
2011,2.4,73,20.5,38.4,24.7,16.4,0.0,0.0,0.0
2011,2.9,37,29.7,48.6,18.9,2.7,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,37,18.9,8.1,43.2,27.0,2.7,0.0,0.0
2011,0.0,43,23.3,32.6,30.2,11.6,0.0,0.0,2.3
2011,1.7,54,25.9,42.6,18.5,13.0,0.0,0.0,0.0
2011,0.0,26,23.1,38.5,23.1,15.4,0.0,0.0,0.0
2011,4.3,25,28.0,28.0,28.0,12.0,0.0,4.0,0.0
2011,4.9,67,22.4,34.3,20.9,11.9,0.0,0.0,10.4
2011,0.0,40,22.5,55.0,17.5,5.0,0.0,0.0,0.0
2011,5.0,27,29.6,22.2,29.6,14.8,0.0,0.0,3.7
2011,0.0,25,20.0,44.0,32.0,4.0,0.0,0.0,0.0
2011,2.9,20,40.0,25.0,20.0,15.0,0.0,0.0,0.0
2011,0.0,26,19.2,42.3,23.1,15.4,0.0,0.0,0.0
2011,0.0,43,16.3,53.5,30.2,0.0,0.0,0.0,0.0
2011,0.0,35,22.9,40.0,31.4,2.9,2.9,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,5.9,14,28.6,0.0,28.6,42.9,0.0,0.0,0.0
2011,2.4,66,31.8,22.7,22.7,19.7,0.0,1.5,1.5
2011,0.9,105,24.8,39.0,28.6,7.6,0.0,0.0,0.0
2011,0.0,54,14.8,27.8,38.9,18.5,0.0,0.0,0.0
2011,1.0,86,12.8,29.1,40.7,16.3,0.0,1.2,0.0
2011,0.0,9,33.3,11.1,55.6,0.0,0.0,0.0,0.0
2011,1.7,48,25.0,33.3,27.1,12.5,0.0,0.0,2.1
2011,1.1,66,19.7,24.2,34.8,21.2,0.0,0.0,0.0
2011,0.0,72,20.8,62.5,13.9,2.8,0.0,0.0,0.0
2011,0.9,115,22.6,36.5,24.3,15.7,0.0,0.0,0.9
2011,4.8,79,22.8,26.6,26.6,21.5,0.0,0.0,2.5
2011,1.5,58,27.6,25.9,27.6,19.0,0.0,0.0,0.0
2011,0.0,55,14.5,36.4,23.6,23.6,0.0,0.0,1.8
2011,3.3,83,19.3,34.9,20.5,25.3,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2.9,12,16.7,66.7,16.7,0.0,0.0,0.0,0.0
2011,0.0,82,19.5,52.4,23.2,2.4,0.0,0.0,2.4
2011,1.1,97,17.5,37.1,32.0,13.4,0.0,0.0,0.0
2011,1.4,61,26.2,45.9,23.0,4.9,0.0,0.0,0.0
2011,2.3,98,20.4,45.9,26.5,7.1,0.0,0.0,0.0
2011,3.8,27,14.8,33.3,22.2,29.6,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,15,20.0,13.3,26.7,26.7,0.0,0.0,13.3
2011,0.0,11,36.4,27.3,9.1,27.3,0.0,0.0,0.0
2011,0.0,79,16.5,36.7,26.6,20.3,0.0,0.0,0.0
2011,1.4,63,19.0,52.4,25.4,3.2,0.0,0.0,0.0
2011,0.0,43,14.0,37.2,44.2,4.7,0.0,0.0,0.0
2011,0.0,75,14.7,25.3,33.3,24.0,0.0,2.7,0.0
2011,3.4,44,15.9,27.3,38.6,15.9,0.0,0.0,2.3
2011,2.8,87,24.1,48.3,12.6,13.8,0.0,1.1,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,1.9,72,22.2,12.5,29.2,34.7,0.0,0.0,1.4
2011,0.0,112,19.6,31.3,25.9,22.3,0.0,0.9,0.0
2011,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2011,3.2,25,16.0,32.0,12.0,36.0,0.0,4.0,0.0
2011,0.0,20,10.0,50.0,25.0,5.0,0.0,0.0,10.0
2011,4.5,20,15.0,50.0,30.0,5.0,0.0,0.0,0.0
2011,0.0,19,21.1,26.3,31.6,15.8,5.3,0.0,0.0
2011,0.0,15,13.3,26.7,33.3,26.7,0.0,0.0,0.0
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,85,14.1,41.2,38.8,5.9,0.0,0.0,0.0
2011,0.5,268,19.0,36.2,25.7,18.7,0.0,0.0,0.4
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,33,12.1,18.2,39.4,30.3,0.0,0.0,0.0
2011,0.0,27,18.5,37.0,29.6,11.1,0.0,0.0,3.7
2011,0.0,34,20.6,35.3,29.4,14.7,0.0,0.0,0.0
2011,0.0,79,19.0,41.8,22.8,12.7,1.3,2.5,0.0
2011,2.1,85,22.4,51.8,18.8,7.1,0.0,0.0,0.0
2011,0.0,48,27.1,27.1,37.5,6.3,0.0,0.0,2.1
2011,0.0,14,14.3,14.3,50.0,21.4,0.0,0.0,0.0
2011,0.0,22,22.7,36.4,31.8,9.1,0.0,0.0,0.0
2011,0.0,60,23.3,36.7,26.7,11.7,0.0,0.0,1.7
2011,0.0,114,14.9,37.7,28.9,17.5,0.0,0.0,0.9
2011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,1.5,101,20.8,40.6,31.7,6.9,0.0,0.0,0.0
2011,0.0,48,16.7,41.7,25.0,14.6,0.0,0.0,2.1
2011,0.0,40,17.5,17.5,22.5,42.5,0.0,0.0,0.0
2011,2.5,87,13.8,51.7,25.3,6.9,0.0,0.0,2.3
2011,6.8,51,25.5,31.4,25.5,15.7,0.0,0.0,2.0
2011,3.2,33,18.2,39.4,15.2,18.2,0.0,3.0,6.1
2011,0.0,106,17.9,28.3,22.6,27.4,0.0,0.9,2.8
2011,0.0,188,16.5,26.1,35.6,19.7,0.5,0.0,1.6
2011,9.1,11,27.3,18.2,36.4,18.2,0.0,0.0,0.0
2011,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
